route,stop,scheduled_hour,actual_hour,delay_min,passenger_count,incident_flag
R3,S5,19,20,3.4726847548536037,52,0
R2,S4,16,16,1.486993597586411,37,0
R2,S1,8,8,6.403962311957164,19,0
R2,S3,12,13,3.9100108280774633,41,0
R1,S5,13,14,1.9550458638957353,10,0
R1,S3,9,9,3.7121351370475386,29,0
R2,S2,22,23,1.1307603982982801,57,0
R1,S4,15,15,2.380873579002207,21,0
R3,S2,19,20,1.4591499023152181,47,0
R2,S1,13,14,0.18233462119252897,40,0
R2,S4,21,22,2.798946701565595,54,0
R3,S1,16,17,1.9911466365191741,56,0
R2,S4,11,12,2.102424913907958,50,0
R2,S3,14,14,1.959297151071286,59,0
R2,S1,14,14,0.6528481928003864,13,0
R3,S1,17,17,4.382506935841025,32,0
R1,S2,15,16,2.3731073445928175,39,0
R1,S5,17,17,1.599551080724657,7,0
R2,S1,12,12,0.03618447119873158,15,0
R1,S4,12,13,4.105070799115482,24,0
R2,S2,8,9,3.3759773418150423,27,0
R3,S5,19,20,2.002264098767323,58,0
R3,S1,15,15,0.07380570112723683,34,0
R2,S3,15,15,4.488396882469244,41,0
R2,S2,5,6,1.4528141275797433,40,1
R2,S3,21,21,0.9927337328874528,48,0
R1,S4,19,19,1.9263159160661145,16,0
R3,S2,10,11,2.562704108263345,40,0
R2,S2,19,19,1.7470506354621365,39,0
R1,S2,13,14,0.0,59,0
R2,S5,18,18,2.374439038407093,38,0
R3,S5,22,23,3.3838729451917455,8,0
R3,S1,21,21,0.6634242241885562,28,0
R3,S3,22,22,4.3408294398754315,40,0
R2,S1,9,10,3.312306312963826,32,0
R3,S3,13,14,2.703162809170264,43,0
R2,S1,15,16,0.47886750022608604,6,0
R1,S2,5,6,2.4183026293371164,47,0
R1,S2,22,22,2.5323948850889746,9,0
R1,S3,10,11,1.877115387730165,32,0
R2,S2,6,7,3.337009470267197,17,0
R3,S1,19,20,1.4589041626333907,40,0
R3,S5,18,19,1.5925580303840454,13,0
R2,S4,9,10,1.0004428884429477,43,0
R1,S1,10,10,1.3231448816496334,34,0
R1,S3,10,11,1.7750143238303489,31,0
R2,S2,22,23,1.7208357278660549,17,0
R3,S4,18,19,1.6534445965079019,46,0
R3,S4,14,14,3.386146911449342,43,0
R3,S2,18,18,4.254046799516296,54,0
R3,S1,17,17,0.07722176393064117,32,0
R1,S2,7,8,4.219192150204648,22,1
R3,S5,10,11,3.011698136736647,38,0
R2,S3,12,12,0.6603820990925264,25,0
R3,S2,16,16,1.5051741722597254,5,0
R1,S1,17,18,2.4259817295688184,49,0
R3,S5,15,16,0.0,27,0
R3,S5,16,17,1.8698833291320023,38,0
R2,S1,5,5,2.7883185202851273,40,0
R3,S3,21,22,0.8834432602931273,13,0
R3,S4,20,21,0.0,12,0
R2,S5,15,15,2.2979653270811022,54,0
R2,S1,17,17,5.312375643495261,34,0
R2,S5,22,22,0.9301519840631682,52,0
R2,S4,15,16,0.9694324010670372,40,0
R1,S1,16,16,1.699259351965285,40,0
R3,S5,10,10,4.354591308861615,22,0
R3,S1,13,14,0.0,6,0
R1,S1,20,21,3.15473619690591,57,0
R2,S4,8,8,1.2936002032604903,15,0
R3,S1,7,8,1.4229499867136752,56,0
R2,S3,20,20,0.48474992057563737,40,0
R2,S5,16,17,1.6265432623232576,35,0
R1,S2,15,16,0.5280518551171247,35,0
R1,S3,9,9,1.1865213714726988,28,0
R2,S3,22,22,0.0,50,0
R3,S1,10,10,0.0,25,0
R2,S3,22,23,2.50508447239475,36,0
R3,S3,10,10,3.8933401308880144,53,0
R2,S3,8,9,6.844743690214292,34,0
R2,S1,16,17,3.386830486359953,12,0
R3,S3,6,6,1.227953883025644,37,0
R1,S2,21,22,0.0,55,0
R1,S3,15,16,2.8096496454862314,55,0
R2,S1,15,15,0.0,57,0
R3,S1,20,21,0.7892338231812448,43,0
R1,S4,6,7,3.3290410805170785,5,0
R3,S4,6,6,2.441307529894412,37,0
R1,S2,12,12,0.6064025886595605,46,0
R3,S5,17,18,0.0,17,0
R2,S4,14,15,2.3183652319192194,26,0
R3,S3,12,13,2.503544873232113,9,0
R2,S1,8,9,4.255792529161257,16,0
R1,S4,19,19,0.0,33,0
R3,S1,5,6,2.1773268069481357,7,0
R1,S3,15,16,3.375152406086559,55,0
R1,S1,11,12,1.3696311111931454,40,1
R2,S1,21,22,0.0,51,0
R3,S4,22,22,0.6128159740917987,49,0
R2,S1,16,17,2.056122966070195,15,0
R3,S3,13,13,1.2694991661638428,30,0
R1,S2,9,9,2.4558316389287387,6,0
R1,S1,14,14,3.919029014549134,33,0
R3,S1,8,8,1.4010104249304387,45,0
R1,S3,9,9,3.829588809381395,33,0
R1,S5,14,15,1.8265198505218985,48,0
R2,S3,15,15,2.5083940771995166,40,0
R1,S4,14,14,1.8243439158661576,23,0
R1,S4,12,12,2.547243183413247,14,0
R1,S2,6,7,2.808111388513924,15,0
R3,S1,12,12,2.9627161340003467,11,0
R1,S2,20,21,2.004866516117299,17,0
R2,S2,9,9,0.0,45,0
R2,S1,7,7,2.8933074832999024,48,0
R2,S1,16,17,0.0,6,0
R2,S3,17,18,1.089672107424331,34,0
R1,S2,17,18,0.0,26,0
R2,S2,14,14,4.547829809100832,57,0
R3,S4,8,9,2.625955192255426,5,0
R3,S2,13,14,1.5112823262653992,31,0
R1,S3,6,7,4.128356104212775,11,0
R3,S5,5,6,2.798043254176032,5,0
R3,S2,11,12,2.1868861369131007,29,0
R1,S3,21,21,2.5927164997353596,52,0
R1,S3,7,8,1.4269077689679224,8,0
R2,S5,7,7,0.1404733461979819,34,0
R2,S3,7,8,3.441337512523191,12,0
R1,S4,21,22,1.8935457952309305,53,0
R3,S5,11,11,0.0,25,0
R1,S4,18,18,2.7610653241451324,55,0
R2,S2,21,21,2.061285081970728,8,0
R1,S2,22,22,4.549729456928546,8,0
R1,S3,17,18,2.402798478393079,12,0
R3,S3,22,22,0.228415586555351,46,0
R1,S5,8,9,0.0,30,0
R2,S2,5,6,3.896441880673015,33,0
R1,S1,22,23,1.9045638997214698,20,1
R3,S3,5,5,0.701293606112176,23,0
R1,S5,17,17,0.9205022462366408,5,1
R3,S3,14,14,3.9475161441580324,41,0
R1,S5,15,16,2.707713648880601,38,0
R3,S2,13,13,3.6457663255734434,33,0
R1,S3,13,13,2.36782205705656,31,0
R1,S3,9,10,0.7450664755071807,52,0
R1,S1,5,5,4.679865685968102,49,0
R1,S2,21,22,1.4134254110313615,34,0
R1,S5,6,6,3.206616456385365,10,0
R2,S1,17,17,3.6263228062120443,40,0
R2,S5,13,13,2.009399359872611,43,0
R1,S3,8,8,0.3301654152844091,6,0
R3,S4,9,9,0.98276143542947,59,0
R3,S3,15,16,3.015774714674639,46,0
R2,S2,7,7,2.8007301053778533,18,0
R2,S5,16,16,3.9509950501484052,12,0
R2,S1,17,17,3.7089413367100215,7,0
R3,S3,11,11,0.5705434625926888,39,0
R2,S5,19,19,4.165462212769389,31,0
R2,S1,11,11,0.4607355380548075,38,0
R2,S3,12,12,2.8921920598649105,32,0
R1,S4,9,10,5.632197699442712,35,0
R1,S4,18,19,2.468727497295956,21,0
R2,S3,8,8,0.0,23,0
R3,S2,14,15,1.511153573171189,46,0
R1,S4,19,19,5.262256560594771,48,0
R2,S5,22,23,1.6893547826950457,59,0
R1,S2,17,17,3.9904910502318645,15,1
R3,S2,12,12,0.565064551838456,13,0
R2,S3,13,14,1.4664839791279318,34,0
R2,S5,20,20,1.6764440334070845,49,0
R1,S5,20,21,4.92637125691074,10,0
R2,S1,11,11,1.5410902193167262,18,0
R1,S4,18,18,0.0,35,0
R3,S4,18,18,5.572973554112875,58,0
R1,S2,8,8,2.341200901821048,15,0
R2,S2,19,20,2.981995944097269,9,0
R3,S3,7,7,0.0,35,0
R3,S5,9,10,2.386646830112828,6,0
R3,S4,5,6,2.028645068468137,43,0
R1,S1,7,7,0.550612418509957,21,0
R3,S4,19,19,3.001934067381649,42,0
R2,S4,12,13,0.0,50,0
R3,S4,8,9,0.5400441624608341,40,0
R3,S2,6,6,3.8179310789972245,7,0
R1,S5,14,15,0.9112485437938129,47,0
R1,S5,8,9,1.2599630464122304,33,0
R2,S4,7,8,2.1350004244659853,37,1
R2,S5,6,6,1.4420791029581437,18,0
R1,S3,21,22,3.0363306931435767,42,1
R3,S2,17,18,2.263967133508422,33,0
R1,S2,9,10,0.0,27,0
R1,S5,13,14,0.8976889000394708,21,0
R1,S4,10,10,0.7354422103428881,53,0
R2,S4,9,9,1.304887498252242,59,0
R2,S4,14,15,2.1679651491211254,15,0
R2,S5,12,13,2.4594314759695948,32,0
R2,S4,11,12,0.0,58,0
R3,S5,11,11,3.537589088937844,11,0
R2,S1,10,10,1.8636984787139008,49,0
R2,S5,7,8,0.3194028321487892,44,0
R3,S3,19,20,3.4284806034962285,12,0
R3,S4,8,8,0.0,45,0
R1,S4,16,17,0.0,33,0
R3,S2,10,11,5.193733793614892,29,0
R3,S5,8,8,2.2194589618103184,11,0
R2,S1,19,19,0.8941299944359649,26,0
R2,S4,13,13,2.1627475088946433,13,0
R2,S2,9,9,1.7276458187103314,15,0
R2,S5,17,17,2.053663227943678,38,0
R3,S2,22,23,2.7337017306118048,31,0
R2,S1,9,9,1.702962651561948,54,1
R2,S5,20,20,2.5320364790590357,26,0
R1,S4,18,18,1.7629632798705785,7,0
R3,S5,20,20,0.7686990988853075,54,0
R3,S4,19,19,0.34089732055743305,52,0
R3,S3,8,8,3.978614287052412,44,0
R1,S4,11,12,2.971111289899654,59,0
R3,S2,20,20,3.555593434646641,12,0
R3,S1,12,13,2.0056496052623807,10,0
R2,S5,21,22,2.3385064489447815,29,0
R3,S3,20,20,1.7324534041797788,6,0
R2,S3,14,14,3.736236096803747,20,0
R1,S3,14,15,1.4827309496186651,57,0
R2,S2,6,7,0.5239528741243307,45,0
R1,S4,13,14,2.7819160583243185,55,0
R1,S3,21,21,1.7717961698096372,25,0
R1,S1,15,16,2.374878491036511,19,0
R2,S1,14,14,3.0666886401629676,38,0
R1,S5,21,21,1.1313139367966771,51,0
R2,S1,8,9,1.671616589881982,58,0
R2,S4,20,20,1.5343834426100351,47,0
R2,S4,19,19,3.930186503679515,24,0
R1,S3,9,10,2.0214792616958444,48,0
R2,S4,10,11,2.2345657879889247,35,0
R2,S4,21,21,0.2653395895528763,19,0
R1,S3,5,6,3.0961918854705477,52,0
R2,S5,8,8,2.642161090177452,32,0
R1,S4,21,22,0.7471424523124257,10,0
R1,S4,13,14,4.884490182242737,7,1
R1,S2,6,7,2.5057916337628425,42,0
R2,S5,12,13,1.0645844140915377,27,0
R2,S3,19,19,1.9957215939902764,7,0
R3,S2,11,12,1.447140636040043,57,0
R3,S2,10,10,4.315815741584003,49,0
R3,S5,5,5,3.3997711585433166,48,0
R1,S4,19,20,2.6810526438134463,12,0
R3,S3,11,12,4.575268895828295,6,0
R2,S5,21,22,0.44265390426211804,11,0
R1,S2,6,7,3.163846323487198,21,0
R1,S1,13,14,2.82087566460108,11,0
R2,S3,13,13,1.6543206474172787,37,0
R3,S1,17,18,1.6610189757330662,40,0
R3,S4,10,10,3.3847674584343768,51,0
R2,S5,10,10,3.274832969331337,8,0
R2,S4,7,7,0.0,48,0
R3,S5,21,21,4.724630857042165,20,0
R2,S2,21,22,3.714138047624218,25,0
R3,S4,16,17,1.5776920847639284,22,0
R2,S1,20,20,0.8131257053486485,50,0
R3,S2,19,19,3.665668916283948,50,0
R2,S5,17,18,2.744601495468043,32,0
R1,S2,5,5,3.074611086948564,47,1
R1,S1,21,22,2.856281846172652,20,0
R1,S3,7,7,3.8218211630074395,51,0
R2,S5,19,20,3.2839046880501117,26,0
R3,S3,8,8,1.1991841764897113,10,0
R3,S2,8,8,1.1113116863248644,34,0
R3,S4,22,22,2.5339268222664897,49,0
R1,S5,21,22,5.434619576710002,32,0
R1,S2,15,16,1.7753206743198466,21,0
R3,S5,7,8,2.5446830242781715,40,0
R2,S1,12,12,3.3418923004422605,16,0
R2,S2,18,18,1.3711844904714696,54,0
R3,S4,5,5,3.1962261726982506,44,0
R3,S5,18,18,2.0209679354295274,16,0
R2,S4,6,6,3.8748447538189787,40,0
R3,S4,8,8,0.5831184638475198,44,1
R2,S1,10,11,5.470830910139046,33,0
R2,S3,5,6,1.5312629782405491,6,0
R1,S2,21,22,2.7821980455527946,33,0
R1,S3,12,12,2.0073218609278887,34,0
R1,S3,5,6,0.3820220113233739,40,0
R3,S1,9,9,3.24988344889813,48,0
R2,S4,20,20,1.6035315624856255,29,0
R3,S4,10,11,2.7885797088305857,25,0
R3,S2,12,12,0.7923020174211193,26,0
R3,S1,17,17,1.6102751991606445,14,0
R2,S5,20,20,1.5583258294626472,35,0
R1,S4,7,7,2.8259224456636542,51,0
R2,S2,16,16,2.4617657493757843,13,0
R2,S5,20,21,1.7351094593039398,45,0
R3,S3,15,16,1.4450837321544159,43,0
R3,S1,14,14,2.4723651977478505,38,0
R1,S5,8,8,2.2965730619868787,43,0
R2,S4,16,17,2.1933849688249665,45,0
R1,S2,6,7,4.954010505229389,54,0
R3,S2,9,10,2.8279045098246085,27,0
R3,S1,12,12,4.886050249700739,16,0
R1,S3,11,12,1.8957410750314676,11,0
R1,S4,18,19,1.9273801111818993,36,0
R2,S3,7,7,1.241869947417586,23,0
R1,S1,22,22,2.452861057300309,26,0
R1,S1,20,21,1.5115051680259999,20,0
R2,S3,22,22,1.2977634877286333,12,0
R3,S5,20,21,0.0,34,0
R2,S5,12,13,4.198767738475376,55,0
R3,S1,5,5,1.4251029674963163,10,0
R3,S5,21,21,4.212457147371726,6,0
R1,S5,16,17,1.8556286810824472,38,0
R1,S2,15,15,2.966877339606974,33,0
R1,S3,9,9,2.1114484441620713,44,0
R1,S2,16,16,2.622050770975918,46,0
R1,S2,21,21,0.48644575449725425,57,0
R3,S1,10,10,3.773525197983405,57,0
R2,S1,5,5,1.4497395233892916,47,0
R1,S1,9,9,3.3885149534161436,56,0
R3,S2,18,19,0.0,24,0
R1,S4,9,9,0.8682362797792194,7,0
R2,S2,5,6,2.557673150117413,52,0
R3,S2,22,22,1.7545505065250975,39,0
R2,S2,20,21,2.6852948845526923,12,0
R1,S5,13,13,2.311375418143066,55,0
R3,S5,9,10,4.741915207197289,16,0
R2,S1,6,6,2.8105173718046257,54,0
R1,S2,19,20,1.3509792522460635,49,0
R1,S2,11,11,1.4101454604992496,47,0
R3,S1,8,8,3.8061916106951816,36,0
R1,S3,5,6,0.0,33,0
R2,S4,17,18,2.8387924860630003,49,0
R1,S4,11,11,0.3263294647610384,25,0
R2,S3,19,20,3.6638413039013122,7,0
R2,S1,18,19,1.3516507215014373,42,0
R2,S3,22,22,2.789354002778,31,0
R2,S4,14,15,2.055789917931004,59,0
R3,S3,13,13,0.0,7,0
R2,S2,12,13,2.960479933241748,5,0
R3,S5,14,14,0.9187006252503103,50,0
R3,S2,21,22,3.202775723376078,59,0
R3,S4,6,6,0.4970002727360976,24,0
R1,S5,10,10,2.3630984320314683,11,0
R2,S5,9,10,2.058596766101036,45,0
R1,S3,13,14,1.0961242802289386,5,0
R2,S2,9,9,4.069625095816524,14,0
R3,S3,22,22,2.050313140737204,49,0
R1,S4,13,14,1.3675178492096696,16,0
R1,S5,21,22,2.4481329193613437,8,0
R3,S3,21,22,0.0,11,0
R3,S5,16,17,5.677548013851634,14,0
R3,S2,11,12,0.37145640200503705,26,0
R1,S4,7,8,2.8276866785825803,29,0
R3,S2,14,14,2.0916759540464254,33,0
R1,S3,6,7,3.770642535871904,43,0
R2,S3,7,8,2.2668815151187367,19,0
R3,S1,20,21,1.0425606123330284,23,0
R1,S2,6,7,0.0,43,0
R3,S4,14,14,0.0,50,0
R3,S5,10,10,1.6429705698245645,57,0
R1,S1,15,15,4.05551421426614,50,1
R1,S4,11,11,0.0,22,0
R1,S2,19,20,4.774053187349994,46,0
R3,S5,10,10,3.6304068500490483,7,0
R2,S4,13,14,0.0,10,0
R2,S1,16,17,0.3722314218018272,26,0
R3,S5,7,7,0.523358119208666,59,0
R3,S2,19,19,2.4489307219123084,58,0
R1,S5,6,7,1.915674781807292,45,0
R2,S2,6,6,1.8595583210470865,50,0
R2,S3,7,7,1.2430520162246148,57,0
R2,S3,10,11,2.267283908032724,35,0
R1,S2,19,20,3.25569961987786,25,0
R2,S4,14,15,1.80770263872177,12,0
R1,S1,13,14,1.0059889220982354,5,0
R3,S3,5,6,3.4881611317272663,7,0
R1,S4,20,20,1.6679777474169823,33,0
R3,S5,10,11,2.827954045077351,58,0
R2,S3,13,14,1.8501536311002742,10,0
R3,S4,8,9,3.62756272695959,37,0
R3,S1,6,6,3.8498644737286294,22,0
R3,S5,8,9,3.797450658901913,46,0
R1,S3,5,6,1.1721859232213045,59,0
R1,S3,14,14,1.1568236118860908,53,0
R1,S1,19,20,3.3106082271369983,57,0
R3,S2,20,21,1.9031331820208683,5,0
R3,S3,8,9,1.9486961128531528,26,0
R3,S2,6,6,0.9576308336658268,35,0
R2,S1,17,17,4.114139944345261,27,0
R1,S1,5,6,3.560738956594732,12,0
R2,S4,21,22,1.8215282128250736,33,0
R2,S3,17,18,1.031910358117835,48,0
R2,S5,8,8,0.9655074237972272,55,0
R3,S5,11,11,2.199857429879666,50,0
R1,S1,21,21,2.580154854546191,23,0
R2,S5,13,13,0.7063674203968302,53,0
R1,S5,8,8,0.13269267283176767,20,0
R1,S5,5,5,2.1194813350887975,23,0
R3,S4,14,15,3.296994151790998,41,0
R2,S4,8,8,2.1107488696966623,26,0
R3,S1,13,14,1.6259482424778673,23,0
R1,S5,17,17,0.3049994358613155,8,0
R2,S1,18,19,1.049018075049601,9,0
R1,S1,14,14,3.317619469261481,9,0
R1,S1,10,11,0.12018793813719286,29,0
R3,S4,20,21,4.659084652633828,28,0
R2,S4,10,11,2.1276067087979498,5,0
R3,S3,21,21,0.0,54,0
R3,S5,14,14,2.754856105815833,32,0
R1,S2,22,22,2.6753324498341233,51,0
R2,S4,22,23,1.3435729635701898,25,0
R2,S2,7,8,3.408955075343507,23,0
R2,S5,19,20,1.0702210574642164,27,0
R3,S5,19,19,2.9479806997609157,18,0
R3,S4,8,8,1.947829895196587,10,0
R3,S2,13,14,1.5746192596709248,36,0
R1,S1,21,21,4.0144926166104495,54,0
R3,S1,15,15,3.4753186886113454,36,0
R2,S4,13,13,0.3388088294753433,12,0
R1,S2,14,14,2.570452703667243,41,0
R2,S4,22,23,4.840178484236778,26,0
R3,S1,17,17,4.053326877964899,12,0
R2,S5,12,12,0.6359454910456677,42,0
R1,S4,11,12,4.393969602555897,14,0
R3,S1,21,22,3.3950557958349217,7,0
R1,S5,19,19,0.4271412976276263,17,0
R3,S4,19,19,2.3115121707263717,43,0
R1,S4,5,5,2.7164932071432517,34,1
R1,S1,18,18,0.3846023806145915,8,0
R2,S1,9,10,3.0591412011078205,49,0
R3,S5,15,16,5.644634038705469,10,0
R3,S3,20,21,4.0478391015202515,20,0
R3,S5,6,6,2.2429825154843144,26,0
R1,S4,12,12,1.5779441967091354,31,0
R2,S4,15,16,2.4925828123295037,25,0
R2,S4,22,22,0.5371733095730002,33,0
R3,S1,7,8,1.2836828114974568,5,0
R3,S4,5,6,0.0,34,0
R1,S4,15,16,2.6518393203700965,28,0
R1,S5,20,21,1.493748672516626,17,0
R1,S1,22,23,2.9270771942572593,34,0
R2,S5,20,21,2.1796549723111225,30,0
R1,S3,14,15,0.48379164423229737,38,0
R1,S5,22,22,2.300733507525195,24,0
R1,S5,10,11,0.9297949260660996,55,0
R3,S3,8,9,4.483149621354679,10,0
R1,S5,17,17,0.7347717555843833,47,0
R3,S4,18,19,1.294889420288066,53,0
R2,S4,7,7,0.47960367423390027,13,0
R2,S2,14,15,0.34966343047871185,41,0
R3,S1,10,10,2.04509444477487,41,0
R3,S4,5,5,0.13176469232157606,20,0
R1,S1,18,18,1.7181586650670415,8,0
R1,S5,12,13,2.645033111225257,36,0
R2,S2,18,18,1.3645339855804446,24,0
R2,S4,14,15,0.0,33,0
R2,S5,21,22,4.000942088433998,35,0
R2,S2,13,14,2.3998750031426277,49,0
R1,S5,10,11,2.4178610396572338,21,1
R1,S1,15,16,1.651905967102999,45,0
R2,S5,11,12,3.2163395386317557,29,0
R1,S5,21,22,3.406993017636794,49,0
R1,S5,5,5,3.5569563435565543,20,0
R3,S2,9,10,2.4030844981743904,24,0
R3,S5,13,14,0.0,46,0
R2,S2,22,22,2.607758816896093,14,0
R2,S2,6,7,2.4011495524256214,56,0
R2,S3,15,15,1.1770256567892499,52,0
R2,S5,10,10,0.7972158581848228,27,0
R2,S4,12,13,2.814557541122316,56,0
R1,S2,8,9,1.8862449196321707,37,0
R3,S5,22,22,1.4148189658679098,47,0
R3,S4,15,16,4.5086090481802374,17,0
R3,S1,9,9,3.007312900177231,29,0
R1,S4,19,19,2.6518045092852245,54,0
R1,S2,22,23,3.827648422065346,41,0
R1,S2,6,6,2.4955682266425234,40,0
R3,S2,15,16,0.9438413807566943,28,0
R3,S3,17,18,1.4156084441995285,10,0
R3,S4,8,8,3.097914070186296,19,0
R3,S5,11,11,2.93725820324306,59,1
R3,S5,15,16,2.6694701472147164,38,0
R1,S2,8,9,0.29344699710576516,8,0
R1,S4,19,20,3.220033928322432,18,0
R3,S1,5,5,1.9024792658329155,8,0
R1,S4,7,8,2.8999124134112746,32,0
R3,S5,18,18,0.7547538165720069,33,0
R3,S2,10,10,4.949051423696909,22,0
R3,S4,22,22,2.3712438558770406,24,0
R1,S3,5,6,1.373679039101022,52,0
R2,S2,10,10,2.9692790182047912,45,0
R2,S3,10,11,3.287087338318946,36,0
R2,S2,20,20,2.951114991558852,12,0
R2,S5,9,10,0.5077936378971191,47,0
R2,S1,21,22,3.714001248233811,50,0
R1,S4,14,14,1.482709620360827,53,0
R3,S4,22,23,1.975858344265907,17,0
R2,S2,11,11,0.0,44,0
R2,S1,7,7,1.3039240606050195,50,0
R2,S1,17,17,1.2944784381357024,47,0
R3,S5,19,19,2.6759117531235797,13,0
R2,S3,7,7,1.2125055097276327,44,0
R1,S4,8,8,0.0,50,0
R3,S2,9,9,2.36576550874026,51,0
R3,S1,5,6,1.624356001684518,37,0
R3,S4,8,8,0.9071747235037066,16,0
R3,S4,16,16,2.131289524767529,41,0
R2,S4,14,15,0.0,29,0
R2,S1,17,18,2.9306897036935045,50,0
R1,S5,18,18,1.7257961724010054,29,0
R2,S4,9,9,1.5990483884149334,58,0
R3,S1,8,8,3.429200161408095,20,0
R1,S1,18,19,1.196269016421137,55,0
R2,S2,14,14,2.387984044974727,20,0
R3,S5,21,22,1.8057246154054996,43,0
R1,S5,14,14,6.823920864667498,39,0
R1,S5,11,11,2.7325993435436677,27,0
R2,S1,20,21,0.28781480118854175,12,0
R3,S1,5,5,4.628316735808412,57,0
R2,S5,21,21,3.564490436988564,57,0
R1,S1,13,13,2.0674426426375274,50,0
R3,S5,10,11,1.344008472729119,56,0
R1,S2,17,17,0.01043503073559604,7,0
R1,S3,7,7,2.6458068397971957,28,1
R3,S3,11,12,0.9872654371248415,47,0
R2,S3,13,14,0.6800474635902367,26,0
R1,S3,9,9,3.16311430160596,18,0
R3,S2,14,14,4.317357048063716,26,0
R2,S1,21,22,1.285590465848933,38,0
R2,S2,16,16,3.2088401904981882,40,0
R1,S4,20,20,2.318328692564039,35,0
R3,S1,7,8,2.5382427989679055,25,0
R2,S5,13,13,0.7720683692537251,9,0
R3,S4,19,19,1.6814766289484788,23,0
R2,S4,9,10,0.3550437370417705,46,0
R3,S2,17,17,0.16610397801711274,57,0
R3,S4,18,18,2.7774128420545305,25,0
R3,S2,19,19,1.21356663345307,6,0
R1,S4,20,21,0.627375510721474,57,0
R2,S2,17,17,0.18573673877487828,7,0
R2,S1,21,22,0.0,51,0
R1,S4,12,13,0.0,55,0
R2,S2,6,6,2.166417197368002,57,0
R2,S3,9,10,0.0,34,0
R1,S3,10,10,2.7069787557243763,38,0
R1,S4,16,16,2.6964119702374476,29,0
R1,S2,22,22,1.8513128129182161,39,0
R3,S1,5,6,2.111201060077485,33,0
R1,S4,21,21,1.5719597813328283,16,0
R3,S1,15,15,2.3377884912363998,27,0
R2,S2,14,14,2.3203503999387634,32,0
R1,S3,18,19,3.9522670452198336,50,0
R1,S2,14,15,4.299243646493808,21,0
R1,S1,19,19,4.253291325722289,20,1
R1,S3,8,8,0.8033991893001173,53,0
R2,S4,6,6,3.1365877646083327,13,0
R3,S3,13,13,2.759096206839575,7,0
R2,S4,14,15,1.0265678215445269,26,0
R3,S4,15,16,0.6704697840338931,35,0
R2,S3,18,19,1.4349492704416553,18,0
R2,S3,11,12,0.4086748676565717,7,0
R2,S1,19,20,0.0,42,0
R1,S3,19,20,2.746073130038031,27,0
R1,S5,12,13,2.0490987164855485,25,0
R3,S3,15,15,2.0413795274353284,55,0
R2,S1,13,13,3.3900451015754935,28,1
R1,S5,19,19,1.706188420245253,36,0
R2,S5,5,5,3.245550432564235,49,1
R2,S2,5,5,0.8915349731093407,9,0
R3,S5,7,7,0.8821740744085931,37,0
R3,S4,14,15,2.020982173831569,48,0
R2,S1,12,12,5.181973894601447,51,0
R2,S2,19,20,3.928103510239443,23,0
R2,S3,14,14,3.647035323890255,38,0
R3,S5,5,6,0.0,7,0
R3,S2,22,23,2.217655690825444,43,0
R1,S4,6,6,3.231660130945085,32,0
R3,S2,17,17,5.127991701076344,15,1
R2,S4,5,5,0.0,14,0
R2,S2,6,6,3.0964390494703156,44,0
R3,S2,20,20,3.5965603728455253,6,0
R1,S3,19,20,2.6776133236386084,50,0
R3,S3,17,17,0.0,49,1
R3,S3,20,21,2.3798879334009406,43,0
R2,S2,21,22,2.643233831940004,31,0
R2,S5,11,12,2.2666768346067516,57,0
R1,S2,21,21,0.9725502952214802,13,0
R2,S3,11,11,0.7867322737086182,43,0
R1,S2,17,17,2.684249190520329,5,0
R3,S5,9,9,0.9854513665460918,37,0
R1,S4,21,21,1.0196742955912794,42,0
R3,S1,7,7,1.790534538137628,37,0
R3,S3,11,12,2.2396552041678213,52,0
R2,S2,21,21,3.5581021162168547,7,0
R3,S5,11,12,0.20591244878604176,36,0
R3,S3,5,6,0.057701522560704266,17,0
R1,S3,21,21,1.4268581092481332,25,0
R2,S4,21,21,0.0,8,0
R2,S1,15,15,2.879838970093772,21,0
R2,S2,7,7,0.0,46,0
R3,S2,19,19,3.061060275672117,8,0
R3,S3,15,15,3.6635111548322103,24,0
R1,S5,20,21,2.3895622633996796,16,0
R2,S3,13,14,0.0,30,0
R2,S4,5,6,2.1591866108197704,49,0
R3,S1,20,21,0.8048896650378212,40,0
R1,S4,13,14,0.1969949911914619,20,0
R3,S5,16,17,2.8691496394483447,55,1
R2,S2,13,13,3.1502913010950806,11,0
R3,S5,11,11,3.9285386697186837,37,0
R1,S4,18,18,1.5728143185758505,52,0
R1,S2,6,7,2.2579121047610053,6,0
R3,S1,13,14,4.498038218645776,37,0
R2,S3,17,18,5.14293276667777,18,0
R3,S1,19,19,3.620556024767249,24,0
R3,S3,7,7,1.4750625826459693,41,0
R1,S1,15,15,2.010882760454001,31,0
R3,S2,18,19,1.7327068674339512,51,0
R1,S2,12,13,3.0584468507076954,46,1
R1,S2,22,23,0.77051485754979,25,0
R3,S3,20,20,2.481999771971149,6,0
R1,S2,6,7,2.4895674839293194,47,0
R3,S5,12,12,2.5756257883972875,20,0
R2,S3,10,10,0.4664070636935218,23,0
R2,S2,16,16,2.3708050994399485,8,0
R1,S2,19,19,4.6539466193947625,14,0
R2,S1,12,12,1.3145711642846492,58,0
R2,S5,8,8,2.3896066199861927,26,0
R3,S5,19,19,0.0,16,1
R3,S3,21,22,2.3793416252633004,6,0
R2,S5,17,17,2.3248539592563287,6,0
